  # Astr silicate from Weingartner & Draine (2001), extended to X-rays by V.Z.
  # lamda [mu]         n - 1              k
  6.19263422e+03  2.40949550e+00  7.99409286e-03
  6.21991749e+03  2.40949561e+00  7.95898202e-03
  6.24732097e+03  2.40949572e+00  7.92402539e-03
  6.27484518e+03  2.40949582e+00  7.88922229e-03
  6.30249065e+03  2.40949593e+00  7.85457206e-03
  6.33025793e+03  2.40949603e+00  7.82007401e-03
  6.35814753e+03  2.40949613e+00  7.78572747e-03
  6.38616002e+03  2.40949623e+00  7.75153180e-03
  6.41429592e+03  2.40949633e+00  7.71748631e-03
  6.44255578e+03  2.40949643e+00  7.68359035e-03
  6.47094015e+03  2.40949653e+00  7.64984327e-03
  6.49944957e+03  2.40949662e+00  7.61624441e-03
  6.52808460e+03  2.40949672e+00  7.58279312e-03
  6.55684578e+03  2.40949681e+00  7.54948875e-03
  6.58573368e+03  2.40949691e+00  7.51633065e-03
  6.61474886e+03  2.40949700e+00  7.48331819e-03
  6.64389187e+03  2.40949709e+00  7.45045072e-03
  6.67316327e+03  2.40949718e+00  7.41772761e-03
  6.70256364e+03  2.40949727e+00  7.38514823e-03
  6.73209354e+03  2.40949736e+00  7.35271193e-03
  6.76175354e+03  2.40949744e+00  7.32041810e-03
  6.79154422e+03  2.40949753e+00  7.28826611e-03
  6.82146615e+03  2.40949761e+00  7.25625533e-03
  6.85151990e+03  2.40949770e+00  7.22438514e-03
  6.88170607e+03  2.40949778e+00  7.19265493e-03
  6.91202523e+03  2.40949786e+00  7.16106409e-03
  6.94247797e+03  2.40949794e+00  7.12961199e-03
  6.97306487e+03  2.40949802e+00  7.09829804e-03
  7.00378653e+03  2.40949810e+00  7.06712162e-03
  7.03464355e+03  2.40949818e+00  7.03608213e-03
  7.06563652e+03  2.40949826e+00  7.00517896e-03
  7.09676603e+03  2.40949833e+00  6.97441153e-03
  7.12803269e+03  2.40949841e+00  6.94377923e-03
  7.15943710e+03  2.40949848e+00  6.91328147e-03
  7.19097988e+03  2.40949856e+00  6.88291766e-03
  7.22266163e+03  2.40949863e+00  6.85268721e-03
  7.25448295e+03  2.40949870e+00  6.82258954e-03
  7.28644448e+03  2.40949877e+00  6.79262406e-03
  7.31854682e+03  2.40949884e+00  6.76279019e-03
  7.35079059e+03  2.40949891e+00  6.73308735e-03
  7.38317643e+03  2.40949898e+00  6.70351497e-03
  7.41570494e+03  2.40949905e+00  6.67407247e-03
  7.44837677e+03  2.40949912e+00  6.64475929e-03
  7.48119255e+03  2.40949918e+00  6.61557486e-03
  7.51415290e+03  2.40949925e+00  6.58651861e-03
  7.54725847e+03  2.40949931e+00  6.55758997e-03
  7.58050990e+03  2.40949938e+00  6.52878839e-03
  7.61390782e+03  2.40949944e+00  6.50011331e-03
  7.64745288e+03  2.40949950e+00  6.47156418e-03
  7.68114574e+03  2.40949956e+00  6.44314044e-03
  7.71498704e+03  2.40949963e+00  6.41484153e-03
  7.74897743e+03  2.40949969e+00  6.38666692e-03
  7.78311758e+03  2.40949974e+00  6.35861605e-03
  7.81740815e+03  2.40949980e+00  6.33068839e-03
  7.85184979e+03  2.40949986e+00  6.30288338e-03
  7.88644317e+03  2.40949992e+00  6.27520050e-03
  7.92118896e+03  2.40949997e+00  6.24763920e-03
  7.95608783e+03  2.40950003e+00  6.22019896e-03
  7.99114046e+03  2.40950009e+00  6.19287924e-03
  8.02634752e+03  2.40950014e+00  6.16567950e-03
  8.06170970e+03  2.40950019e+00  6.13859924e-03
  8.09722767e+03  2.40950025e+00  6.11163791e-03
  8.13290213e+03  2.40950030e+00  6.08479499e-03
  8.16873376e+03  2.40950035e+00  6.05806998e-03
  8.20472326e+03  2.40950040e+00  6.03146234e-03
  8.24087132e+03  2.40950045e+00  6.00497157e-03
  8.27717863e+03  2.40950050e+00  5.97859714e-03
  8.31364591e+03  2.40950055e+00  5.95233856e-03
  8.35027386e+03  2.40950060e+00  5.92619530e-03
  8.38706317e+03  2.40950065e+00  5.90016687e-03
  8.42401458e+03  2.40950070e+00  5.87425276e-03
  8.46112878e+03  2.40950074e+00  5.84845247e-03
  8.49840650e+03  2.40950079e+00  5.82276549e-03
  8.53584846e+03  2.40950084e+00  5.79719133e-03
  8.57345537e+03  2.40950088e+00  5.77172950e-03
  8.61122798e+03  2.40950093e+00  5.74637950e-03
  8.64916700e+03  2.40950097e+00  5.72114084e-03
  8.68727317e+03  2.40950101e+00  5.69601303e-03
  8.72554722e+03  2.40950106e+00  5.67099558e-03
  8.76398991e+03  2.40950110e+00  5.64608801e-03
  8.80260196e+03  2.40950114e+00  5.62128984e-03
  8.84138413e+03  2.40950118e+00  5.59660058e-03
  8.88033716e+03  2.40950122e+00  5.57201976e-03
  8.91946181e+03  2.40950127e+00  5.54754691e-03
  8.95875884e+03  2.40950131e+00  5.52318154e-03
  8.99822900e+03  2.40950134e+00  5.49892318e-03
  9.03787305e+03  2.40950138e+00  5.47477137e-03
  9.07769177e+03  2.40950142e+00  5.45072564e-03
  9.11768592e+03  2.40950146e+00  5.42678552e-03
  9.15785627e+03  2.40950150e+00  5.40295054e-03
  9.19820361e+03  2.40950154e+00  5.37922026e-03
  9.23872870e+03  2.40950157e+00  5.35559419e-03
  9.27943234e+03  2.40950161e+00  5.33207190e-03
  9.32031531e+03  2.40950164e+00  5.30865292e-03
  9.36137840e+03  2.40950168e+00  5.28533679e-03
  9.40262241e+03  2.40950171e+00  5.26212307e-03
  9.44404812e+03  2.40950175e+00  5.23901131e-03
  9.48565635e+03  2.40950178e+00  5.21600106e-03
  9.52744789e+03  2.40950182e+00  5.19309187e-03
  9.56942356e+03  2.40950185e+00  5.17028331e-03
  9.61158416e+03  2.40950188e+00  5.14757491e-03
  9.65393052e+03  2.40950191e+00  5.12496626e-03
  9.69646343e+03  2.40950195e+00  5.10245691e-03
  9.73918374e+03  2.40950198e+00  5.08004642e-03
  9.78209227e+03  2.40950201e+00  5.05773435e-03
  9.82518984e+03  2.40950204e+00  5.03552029e-03
  9.86847729e+03  2.40950207e+00  5.01340379e-03
  9.91195545e+03  2.40950210e+00  4.99138443e-03
  9.95562516e+03  2.40950213e+00  4.96946178e-03
  9.99948728e+03  2.40950216e+00  4.94763542e-03
  1.00435426e+04  2.40950219e+00  4.92590492e-03
  1.00877921e+04  2.40950222e+00  4.90426986e-03
  1.01322365e+04  2.40950224e+00  4.88272983e-03
  1.01768767e+04  2.40950227e+00  4.86128440e-03
  1.02217136e+04  2.40950230e+00  4.83993316e-03
  1.02667481e+04  2.40950233e+00  4.81867570e-03
  1.03119809e+04  2.40950235e+00  4.79751160e-03
  1.03574130e+04  2.40950238e+00  4.77644046e-03
  1.04030453e+04  2.40950240e+00  4.75546187e-03
  1.04488787e+04  2.40950243e+00  4.73457541e-03
  1.04949140e+04  2.40950246e+00  4.71378069e-03
  1.05411520e+04  2.40950248e+00  4.69307731e-03
  1.05875939e+04  2.40950251e+00  4.67246485e-03
  1.06342403e+04  2.40950253e+00  4.65194293e-03
  1.06810922e+04  2.40950255e+00  4.63151114e-03
  1.07281505e+04  2.40950258e+00  4.61116909e-03
  1.07754162e+04  2.40950260e+00  4.59091638e-03
  1.08228901e+04  2.40950263e+00  4.57075263e-03
  1.08705732e+04  2.40950265e+00  4.55067743e-03
  1.09184664e+04  2.40950267e+00  4.53069041e-03
  1.09665705e+04  2.40950269e+00  4.51079117e-03
  1.10148866e+04  2.40950272e+00  4.49097934e-03
  1.10634156e+04  2.40950274e+00  4.47125452e-03
  1.11121584e+04  2.40950276e+00  4.45161633e-03
  1.11611159e+04  2.40950278e+00  4.43206439e-03
  1.12102891e+04  2.40950280e+00  4.41259833e-03
  1.12596790e+04  2.40950282e+00  4.39321777e-03
  1.13092865e+04  2.40950284e+00  4.37392232e-03
  1.13591125e+04  2.40950286e+00  4.35471163e-03
  1.14091580e+04  2.40950288e+00  4.33558531e-03
  1.14594241e+04  2.40950290e+00  4.31654299e-03
  1.15099116e+04  2.40950292e+00  4.29758431e-03
  1.15606215e+04  2.40950294e+00  4.27870890e-03
  1.16115548e+04  2.40950296e+00  4.25991639e-03
  1.16627126e+04  2.40950298e+00  4.24120642e-03
  1.17140957e+04  2.40950300e+00  4.22257863e-03
  1.17657052e+04  2.40950302e+00  4.20403265e-03
  1.18175421e+04  2.40950304e+00  4.18556812e-03
  1.18696074e+04  2.40950306e+00  4.16718470e-03
  1.19219021e+04  2.40950307e+00  4.14888201e-03
  1.19744271e+04  2.40950309e+00  4.13065972e-03
  1.20271836e+04  2.40950311e+00  4.11251746e-03
  1.20801725e+04  2.40950313e+00  4.09445488e-03
  1.21333949e+04  2.40950314e+00  4.07647163e-03
  1.21868517e+04  2.40950316e+00  4.05856737e-03
  1.22405441e+04  2.40950318e+00  4.04074174e-03
  1.22944730e+04  2.40950320e+00  4.02299441e-03
  1.23486395e+04  2.40950321e+00  4.00532502e-03
  1.24030447e+04  2.40950323e+00  3.98773324e-03
